timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,network_usage,user_activity,temperature
2023-10-23 18:30:00,0.31661,0.0,0,-0.11,-0.22,-0.11,226,286243,31
2023-10-23 18:35:00,0.31126,0.0,0,-0.11,-0.22,-0.11,155,193032,31
2023-10-23 18:40:00,0.3210699999999999,0.0,0,-0.11,-0.22,-0.11,71,91261,32
2023-10-23 18:45:00,0.3429,0.0,0,-0.11,-0.22,-0.11,292,400507,34
2023-10-23 18:50:00,0.45279,0.0,0,-0.11,-0.22,-0.11,401,726193,45
2023-10-23 18:55:00,0.33342,0.0,0,-0.11,-0.22,-0.11,47,62767,33
2023-10-23 19:00:00,0.32206,0.0,0,-0.11,-0.22,-0.11,29,37449,32
2023-10-23 19:05:00,0.31281,0.0,0,-0.11,-0.22,-0.11,254,317835,31
2023-10-23 19:10:00,0.31877,0.0,0,-0.11,-0.22,-0.11,44,56189,31
2023-10-23 19:15:00,0.32158,0.0,0,-0.11,-0.22,-0.11,203,261157,32
2023-10-23 19:20:00,0.29992,0.0,0,-0.11,-0.22,-0.11,90,108044,29
2023-10-23 19:25:00,0.30844,0.0,0,-0.11,-0.22,-0.11,55,67939,30
2023-10-23 19:30:00,0.32819,0.0,0,-0.11,-0.22,-0.11,261,342644,32
2023-10-23 19:35:00,0.3129,0.0,0,-0.11,-0.22,-0.11,252,315424,31
2023-10-23 19:40:00,0.3182999999999999,0.0,0,-0.11,-0.22,-0.11,36,45923,31
2023-10-23 19:45:00,0.33349,0.0,0,-0.11,-0.22,-0.11,44,58779,33
2023-10-23 19:50:00,0.45502,0.0,0,-0.11,-0.22,-0.11,247,449547,45
2023-10-23 19:55:00,0.3215999999999999,0.0,0,-0.11,-0.22,-0.11,126,162145,32
2023-10-23 20:00:00,0.3225099999999999,0.0,0,-0.11,-0.22,-0.11,158,203875,32
2023-10-23 20:05:00,0.30946,0.0,0,-0.11,-0.22,-0.11,72,89202,30
2023-10-23 20:10:00,0.31825,0.0,0,-0.11,-0.22,-0.11,100,127368,31
2023-10-23 20:15:00,0.32392,0.0,0,-0.11,-0.22,-0.11,228,295441,32
2023-10-23 20:20:00,0.3228,0.0,0,-0.11,-0.22,-0.11,263,339600,32
2023-10-23 20:25:00,0.3072300000000001,0.0,0,-0.11,-0.22,-0.11,16,19757,30
2023-10-23 20:30:00,0.3266599999999999,0.0,0,-0.11,-0.22,-0.11,251,327984,32
2023-10-23 20:35:00,0.30176,0.0,0,-0.11,-0.22,-0.11,132,159389,30
2023-10-23 20:40:00,0.30954,0.0,0,-0.11,-0.22,-0.11,246,304611,30
2023-10-23 20:45:00,0.3485199999999999,0.0,0,-0.11,-0.22,-0.11,177,246790,34
2023-10-23 20:50:00,0.44688,0.0,0,-0.11,-0.22,-0.11,14,25119,44
2023-10-23 20:55:00,0.32009,0.0,0,-0.11,-0.22,-0.11,60,76902,32
2023-10-23 21:00:00,0.32171,0.0,0,-0.11,-0.22,-0.11,320,411785,32
2023-10-23 21:05:00,0.31163,0.0,0,-0.11,-0.22,-0.11,249,310405,31
2023-10-23 21:10:00,0.31329,0.0,0,-0.11,-0.22,-0.11,29,36432,31
2023-10-23 21:15:00,0.32509,0.0,0,-0.11,-0.22,-0.11,224,291307,32
2023-10-23 21:20:00,0.30954,0.0,0,-0.11,-0.22,-0.11,88,109030,30
2023-10-23 21:25:00,0.3117,0.0,0,-0.11,-0.22,-0.11,269,335405,31
2023-10-23 21:30:00,0.32371,0.0,0,-0.11,-0.22,-0.11,205,265475,32
2023-10-23 21:35:00,0.30817,0.0,0,-0.11,-0.22,-0.11,53,65415,30
2023-10-23 21:40:00,0.30845,0.0,0,-0.11,-0.22,-0.11,89,109880,30
2023-10-23 21:45:00,0.34356,0.0,0,-0.11,-0.22,-0.11,219,300983,34
2023-10-23 21:50:00,0.45159,0.0,0,-0.11,-0.22,-0.11,182,328775,45
2023-10-23 21:55:00,0.32178,0.0,0,-0.11,-0.22,-0.11,29,37417,32
2023-10-23 22:00:00,0.33103,0.0,0,-0.11,-0.22,-0.11,126,166897,33
2023-10-23 22:05:00,0.32063,0.0,0,-0.11,-0.22,-0.11,127,162939,32
2023-10-23 22:10:00,0.31384,0.0,0,-0.11,-0.22,-0.11,277,347747,31
2023-10-23 22:15:00,0.32165,0.0,0,-0.11,-0.22,-0.11,187,240634,32
2023-10-23 22:20:00,0.30826,0.0,0,-0.11,-0.22,-0.11,266,328006,30
2023-10-23 22:25:00,0.30922,0.0,0,-0.11,-0.22,-0.11,70,86659,30
2023-10-23 22:30:00,0.32548,0.0,0,-0.11,-0.22,-0.11,45,58671,32
2023-10-23 22:35:00,0.30951,0.0,0,-0.11,-0.22,-0.11,255,315721,30
2023-10-23 22:40:00,0.3065299999999999,0.0,0,-0.11,-0.22,-0.11,151,185197,30
2023-10-23 22:45:00,0.3439,0.0,0,-0.11,-0.22,-0.11,261,359041,34
2023-10-23 22:50:00,0.45659,0.0,0,-0.11,-0.22,-0.11,66,120609,45
2023-10-23 22:55:00,0.32224,0.0,0,-0.11,-0.22,-0.11,82,105768,32
2023-10-23 23:00:00,0.32283,0.0,0,-0.11,-0.22,-0.11,224,289283,32
2023-10-23 23:05:00,0.30938,0.0,0,-0.11,-0.22,-0.11,277,342807,30
2023-10-23 23:10:00,0.30923,0.0,0,-0.11,-0.22,-0.11,281,347587,30
2023-10-23 23:15:00,0.32171,0.0,0,-0.11,-0.22,-0.11,198,254830,32
2023-10-23 23:20:00,0.30951,0.0,0,-0.11,-0.22,-0.11,34,42182,30
2023-10-23 23:25:00,0.31177,0.0,0,-0.11,-0.22,-0.11,83,103581,31
2023-10-23 23:30:00,0.32437,0.0,0,-0.11,-0.22,-0.11,63,81820,32
2023-10-23 23:35:00,0.31932,0.0,0,-0.11,-0.22,-0.11,19,24362,31
2023-10-23 23:40:00,0.32006,0.0,0,-0.11,-0.22,-0.11,290,371276,32
2023-10-23 23:45:00,0.34594,0.0,0,-0.11,-0.22,-0.11,319,441409,34
2023-10-23 23:50:00,0.45219,0.0,0,-0.11,-0.22,-0.11,36,65199,45
2023-10-23 23:55:00,0.35945,0.0,0,-0.11,-0.22,-0.11,106,152468,35
2023-10-24 00:00:00,0.33713,0.0,0,-0.11,-0.22,-0.11,115,155141,33
2023-10-24 00:05:00,0.3082499999999999,0.0,0,-0.11,-0.22,-0.11,167,205959,30
2023-10-24 00:10:00,0.31103,0.0,0,-0.11,-0.22,-0.11,165,205328,31
2023-10-24 00:15:00,0.32175,0.0,0,-0.11,-0.22,-0.11,68,87594,32
2023-10-24 00:20:00,0.31057,0.0,0,-0.11,-0.22,-0.11,132,164039,31
2023-10-24 00:25:00,0.31335,0.0,0,-0.11,-0.22,-0.11,227,284550,31
2023-10-24 00:30:00,0.3316199999999999,0.0,0,-0.11,-0.22,-0.11,318,421815,33
2023-10-24 00:35:00,0.31909,0.0,0,-0.11,-0.22,-0.11,46,58797,31
2023-10-24 00:40:00,0.30551,0.0,0,-0.11,-0.22,-0.11,296,361733,30
2023-10-24 00:45:00,0.34433,0.0,0,-0.11,-0.22,-0.11,126,173598,34
2023-10-24 00:50:00,0.44505,0.0,0,-0.11,-0.22,-0.11,221,393425,44
2023-10-24 00:55:00,0.45328,0.0,0,-0.11,-0.22,-0.11,86,155989,45
2023-10-24 01:00:00,0.32013,0.0,0,-0.11,-0.22,-0.11,210,268941,32
2023-10-24 01:05:00,0.31394,0.0,0,-0.11,-0.22,-0.11,205,257466,31
2023-10-24 01:10:00,0.31734,0.0,0,-0.11,-0.22,-0.11,12,15328,31
2023-10-24 01:15:00,0.33181,0.0,0,-0.11,-0.22,-0.11,282,374288,33
2023-10-24 01:20:00,0.31494,0.0,0,-0.11,-0.22,-0.11,112,141157,31
2023-10-24 01:25:00,0.3166,0.0,0,-0.11,-0.22,-0.11,272,344474,31
2023-10-24 01:30:00,0.32003,0.0,0,-0.11,-0.22,-0.11,230,294453,32
2023-10-24 01:35:00,0.31166,0.0,0,-0.11,-0.22,-0.11,290,361535,31
2023-10-24 01:40:00,0.31669,0.0,0,-0.11,-0.22,-0.11,192,243257,31
2023-10-24 01:45:00,0.32762,0.0,0,-0.11,-0.22,-0.11,52,68227,32
2023-10-24 01:50:00,0.4632,0.0,0,-0.11,-0.22,-0.11,308,570619,46
2023-10-24 01:55:00,0.35429,0.0,0,-0.11,-0.22,-0.11,78,110610,35
2023-10-24 02:00:00,0.3222099999999999,0.0,0,-0.11,-0.22,-0.11,19,24581,32
2023-10-24 02:05:00,0.3228,0.0,0,-0.11,-0.22,-0.11,318,410598,32
2023-10-24 02:10:00,0.31222,0.0,0,-0.11,-0.22,-0.11,160,199870,31
2023-10-24 02:15:00,0.32509,0.0,0,-0.11,-0.22,-0.11,146,189905,32
2023-10-24 02:20:00,0.30797,0.0,0,-0.11,-0.22,-0.11,216,266119,30
2023-10-24 02:25:00,0.31581,0.0,0,-0.11,-0.22,-0.11,157,198379,31
2023-10-24 02:30:00,0.3211199999999999,0.0,0,-0.11,-0.22,-0.11,204,262068,32
2023-10-24 02:35:00,0.31122,0.0,0,-0.11,-0.22,-0.11,239,297551,31
2023-10-24 02:40:00,0.31212,0.0,0,-0.11,-0.22,-0.11,249,310893,31
2023-10-24 02:45:00,0.34734,0.0,0,-0.11,-0.22,-0.11,326,452918,34
2023-10-24 02:50:00,0.4449,0.0,0,-0.11,-0.22,-0.11,352,626362,44
2023-10-24 02:55:00,0.41,0.0,0,-0.11,-0.22,-0.11,360,590352,41
2023-10-24 03:00:00,0.3149599999999999,0.0,0,-0.11,-0.22,-0.11,95,119754,31
2023-10-24 03:05:00,0.31553,0.0,0,-0.11,-0.22,-0.11,4,5147,31
2023-10-24 03:10:00,0.31166,0.0,0,-0.11,-0.22,-0.11,156,194527,31
2023-10-24 03:15:00,0.32455,0.0,0,-0.11,-0.22,-0.11,287,372590,32
2023-10-24 03:20:00,0.30535,0.0,0,-0.11,-0.22,-0.11,216,263856,30
2023-10-24 03:25:00,0.31826,0.0,0,-0.11,-0.22,-0.11,294,374280,31
2023-10-24 03:30:00,0.3231199999999999,0.0,0,-0.11,-0.22,-0.11,79,102180,32
2023-10-24 03:35:00,0.3082,0.0,0,-0.11,-0.22,-0.11,84,103629,30
2023-10-24 03:40:00,0.30946,0.0,0,-0.11,-0.22,-0.11,51,63214,30
2023-10-24 03:45:00,0.34171,0.0,0,-0.11,-0.22,-0.11,65,88922,34
2023-10-24 03:50:00,0.45219,0.0,0,-0.11,-0.22,-0.11,4,7333,45
2023-10-24 03:55:00,0.3878,0.0,0,-0.11,-0.22,-0.11,239,370744,38
2023-10-24 04:00:00,0.32613,0.0,0,-0.11,-0.22,-0.11,301,392662,32
2023-10-24 04:05:00,0.31562,0.0,0,-0.11,-0.22,-0.11,3,3886,31
2023-10-24 04:10:00,0.3083599999999999,0.0,0,-0.11,-0.22,-0.11,291,358941,30
2023-10-24 04:15:00,0.32211,0.0,0,-0.11,-0.22,-0.11,77,99285,32
2023-10-24 04:20:00,0.30619,0.0,0,-0.11,-0.22,-0.11,289,353967,30
2023-10-24 04:25:00,0.3238499999999999,0.0,0,-0.11,-0.22,-0.11,53,68739,32
2023-10-24 04:30:00,0.32828,0.0,0,-0.11,-0.22,-0.11,298,391311,32
2023-10-24 04:35:00,0.3161199999999999,0.0,0,-0.11,-0.22,-0.11,94,118931,31
2023-10-24 04:40:00,0.31163,0.0,0,-0.11,-0.22,-0.11,99,123474,31
2023-10-24 04:45:00,0.34643,0.0,0,-0.11,-0.22,-0.11,92,127554,34
2023-10-24 04:50:00,0.44823,0.0,0,-0.11,-0.22,-0.11,58,104063,44
2023-10-24 04:55:00,0.3843,0.0,0,-0.11,-0.22,-0.11,175,269042,38
2023-10-24 05:00:00,0.32661,0.0,0,-0.11,-0.22,-0.11,196,256098,32
2023-10-24 05:05:00,0.31057,0.0,0,-0.11,-0.22,-0.11,23,28665,31
2023-10-24 05:10:00,0.31666,0.0,0,-0.11,-0.22,-0.11,261,330610,31
2023-10-24 05:15:00,0.3236099999999999,0.0,0,-0.11,-0.22,-0.11,226,292570,32
2023-10-24 05:20:00,0.3167,0.0,0,-0.11,-0.22,-0.11,134,169808,31
2023-10-24 05:25:00,0.3145,0.0,0,-0.11,-0.22,-0.11,195,245348,31
2023-10-24 05:30:00,0.32817,0.0,0,-0.11,-0.22,-0.11,156,204826,32
2023-10-24 05:35:00,0.3105,0.0,0,-0.11,-0.22,-0.11,49,60942,31
2023-10-24 05:40:00,0.30489,0.0,0,-0.11,-0.22,-0.11,34,41554,30
2023-10-24 05:45:00,0.34646,0.0,0,-0.11,-0.22,-0.11,290,401893,34
2023-10-24 05:50:00,0.45335,0.0,0,-0.11,-0.22,-0.11,57,103437,45
2023-10-24 05:55:00,0.32766,0.0,0,-0.11,-0.22,-0.11,187,245128,32
2023-10-24 06:00:00,0.32998,0.0,0,-0.11,-0.22,-0.11,242,319440,32
2023-10-24 06:05:00,0.3087999999999999,0.0,0,-0.11,-0.22,-0.11,236,291534,30
2023-10-24 06:10:00,0.3212,0.0,0,-0.11,-0.22,-0.11,302,388012,32
2023-10-24 06:15:00,0.33165,0.0,0,-0.11,-0.22,-0.11,170,225565,33
2023-10-24 06:20:00,0.31006,0.0,0,-0.11,-0.22,-0.11,100,124092,31
2023-10-24 06:25:00,0.30772,0.0,0,-0.11,-0.22,-0.11,230,283131,30
2023-10-24 06:30:00,0.32291,0.0,0,-0.11,-0.22,-0.11,12,15595,32
2023-10-24 06:35:00,0.30951,0.0,0,-0.11,-0.22,-0.11,123,152340,30
2023-10-24 06:40:00,0.30837,0.0,0,-0.11,-0.22,-0.11,113,139448,30
2023-10-24 06:45:00,0.34418,0.0,0,-0.11,-0.22,-0.11,312,429529,34
2023-10-24 06:50:00,0.45667,0.0,0,-0.11,-0.22,-0.11,99,180896,45
2023-10-24 06:55:00,0.39218,0.0,0,-0.11,-0.22,-0.11,263,412570,39
2023-10-24 07:00:00,0.3325,0.0,0,-0.11,-0.22,-0.11,114,151682,33
2023-10-24 07:05:00,0.30663,0.0,0,-0.11,-0.22,-0.11,2,2552,30
2023-10-24 07:10:00,0.31446,0.0,0,-0.11,-0.22,-0.11,91,114534,31
2023-10-24 07:15:00,0.32661,0.0,0,-0.11,-0.22,-0.11,135,176425,32
2023-10-24 07:20:00,0.31344,0.0,0,-0.11,-0.22,-0.11,171,214439,31
2023-10-24 07:25:00,0.31219,0.0,0,-0.11,-0.22,-0.11,124,154907,31
2023-10-24 07:30:00,0.31981,0.0,0,-0.11,-0.22,-0.11,160,204727,31
2023-10-24 07:35:00,0.31341,0.0,0,-0.11,-0.22,-0.11,72,90339,31
2023-10-24 07:40:00,0.30768,0.0,0,-0.11,-0.22,-0.11,50,61620,30
2023-10-24 07:45:00,0.34685,0.0,0,-0.11,-0.22,-0.11,86,119386,34
2023-10-24 07:50:00,0.45887,0.0,0,-0.11,-0.22,-0.11,210,385454,45
2023-10-24 07:55:00,0.4633600000000001,0.0,0,-0.11,-0.22,-0.11,268,496697,46
2023-10-24 08:00:00,0.73229,0.0,0,-0.11,-0.22,-0.11,557,1631234,73
2023-10-24 08:05:00,0.59539,0.0,0,-0.11,-0.22,-0.11,60,142957,59
2023-10-24 08:10:00,0.30318,0.0,0,-0.11,-0.22,-0.11,127,154076,30
2023-10-24 08:15:00,0.3328,0.0,0,-0.11,-0.22,-0.11,104,138510,33
2023-10-24 08:20:00,0.30737,0.0,0,-0.11,-0.22,-0.11,210,258226,30
2023-10-24 08:25:00,0.31108,0.0,0,-0.11,-0.22,-0.11,71,88424,31
2023-10-24 08:30:00,0.32318,0.0,0,-0.11,-0.22,-0.11,147,190082,32
2023-10-24 08:35:00,0.31331,0.0,0,-0.11,-0.22,-0.11,310,388507,31
2023-10-24 08:40:00,0.31118,0.0,0,-0.11,-0.22,-0.11,65,80986,31
2023-10-24 08:45:00,0.35356,0.0,0,-0.11,-0.22,-0.11,315,445474,35
2023-10-24 08:50:00,0.44834,0.0,0,-0.11,-0.22,-0.11,316,566660,44
2023-10-24 08:55:00,0.52944,0.0,0,-0.11,-0.22,-0.11,206,436249,52
2023-10-24 09:00:00,0.32559,0.0,0,-0.11,-0.22,-0.11,261,339930,32
2023-10-24 09:05:00,0.30997,0.0,0,-0.11,-0.22,-0.11,94,116619,30
2023-10-24 09:10:00,0.3149599999999999,0.0,0,-0.11,-0.22,-0.11,33,41664,31
2023-10-24 09:15:00,0.32499,0.0,0,-0.11,-0.22,-0.11,254,330207,32
2023-10-24 09:20:00,0.3122,0.0,0,-0.11,-0.22,-0.11,85,106221,31
2023-10-24 09:25:00,0.31797,0.0,0,-0.11,-0.22,-0.11,160,203549,31
2023-10-24 09:30:00,0.32775,0.0,0,-0.11,-0.22,-0.11,214,280583,32
2023-10-24 09:35:00,0.315,0.0,0,-0.11,-0.22,-0.11,139,175196,31
2023-10-24 09:40:00,0.31154,0.0,0,-0.11,-0.22,-0.11,227,282907,31
2023-10-24 09:45:00,0.34136,0.0,0,-0.11,-0.22,-0.11,302,412359,34
2023-10-24 09:50:00,0.45054,0.0,0,-0.11,-0.22,-0.11,224,403682,45
2023-10-24 09:55:00,0.5154299999999999,0.0,0,-0.11,-0.22,-0.11,426,878173,51
2023-10-24 10:00:00,0.3259599999999999,0.0,0,-0.11,-0.22,-0.11,15,19652,32
2023-10-24 10:05:00,0.31829,0.0,0,-0.11,-0.22,-0.11,87,110837,31
2023-10-24 10:10:00,0.31333,0.0,0,-0.11,-0.22,-0.11,158,198075,31
2023-10-24 10:15:00,0.32659,0.0,0,-0.11,-0.22,-0.11,241,314854,32
2023-10-24 10:20:00,0.31003,0.0,0,-0.11,-0.22,-0.11,272,337328,31
2023-10-24 10:25:00,0.31054,0.0,0,-0.11,-0.22,-0.11,108,134219,31
2023-10-24 10:30:00,0.32939,0.0,0,-0.11,-0.22,-0.11,71,93623,32
2023-10-24 10:35:00,0.3100199999999999,0.0,0,-0.11,-0.22,-0.11,33,41012,31
2023-10-24 10:40:00,0.30548,0.0,0,-0.11,-0.22,-0.11,272,332379,30
2023-10-24 10:45:00,0.33903,0.0,0,-0.11,-0.22,-0.11,271,367516,33
2023-10-24 10:50:00,0.45728,0.0,0,-0.11,-0.22,-0.11,168,307315,45
2023-10-24 10:55:00,0.4533600000000001,0.0,0,-0.11,-0.22,-0.11,208,377201,45
2023-10-24 11:00:00,0.3372699999999999,0.0,0,-0.11,-0.22,-0.11,58,78327,33
2023-10-24 11:05:00,0.31118,0.0,0,-0.11,-0.22,-0.11,271,337334,31
2023-10-24 11:10:00,0.31422,0.0,0,-0.11,-0.22,-0.11,60,75493,31
2023-10-24 11:15:00,0.32702,0.0,0,-0.11,-0.22,-0.11,272,355808,32
2023-10-24 11:20:00,0.31058,0.0,0,-0.11,-0.22,-0.11,176,218693,31
2023-10-24 11:25:00,0.31159,0.0,0,-0.11,-0.22,-0.11,113,140903,31
2023-10-24 11:30:00,0.3194400000000001,0.0,0,-0.11,-0.22,-0.11,159,203213,31
2023-10-24 11:35:00,0.30999,0.0,0,-0.11,-0.22,-0.11,140,173651,30
2023-10-24 11:40:00,0.30994,0.0,0,-0.11,-0.22,-0.11,244,302525,30
2023-10-24 11:45:00,0.34617,0.0,0,-0.11,-0.22,-0.11,174,240974,34
2023-10-24 11:50:00,0.44549,0.0,0,-0.11,-0.22,-0.11,119,212100,44
2023-10-24 11:55:00,0.4697699999999999,0.0,0,-0.11,-0.22,-0.11,197,370186,46
2023-10-24 12:00:00,0.31631,0.0,0,-0.11,-0.22,-0.11,46,58286,31
2023-10-24 12:05:00,0.31178,0.0,0,-0.11,-0.22,-0.11,141,175899,31
2023-10-24 12:10:00,0.31994,0.0,0,-0.11,-0.22,-0.11,311,398005,31
2023-10-24 12:15:00,0.3152,0.0,0,-0.11,-0.22,-0.11,122,153879,31
2023-10-24 12:20:00,0.31325,0.0,0,-0.11,-0.22,-0.11,46,57723,31
2023-10-24 12:25:00,0.30619,0.0,0,-0.11,-0.22,-0.11,231,282948,30
2023-10-24 12:30:00,0.32233,0.0,0,-0.11,-0.22,-0.11,237,305592,32
2023-10-24 12:35:00,0.30815,0.0,0,-0.11,-0.22,-0.11,216,266275,30
2023-10-24 12:40:00,0.31669,0.0,0,-0.11,-0.22,-0.11,136,172336,31
